customer_id,acquisition_channel,state,city,first_name,last_name,email,signup_date
2374.0,Marketplace Direct,PR,Metropolis,Customer,#2374.0,client_2374.0@domain.com,2016-09-01
2375.0,Marketplace Direct,SP,Metropolis,Customer,#2375.0,client_2375.0@domain.com,2016-09-01
2376.0,Marketplace Direct,RJ,Metropolis,Customer,#2376.0,client_2376.0@domain.com,2016-09-01
2377.0,Marketplace Direct,SP,Metropolis,Customer,#2377.0,client_2377.0@domain.com,2016-09-01
2378.0,Marketplace Direct,GO,Metropolis,Customer,#2378.0,client_2378.0@domain.com,2016-09-01
2379.0,Marketplace Direct,SP,Metropolis,Customer,#2379.0,client_2379.0@domain.com,2016-09-01
2380.0,Marketplace Direct,PE,Metropolis,Customer,#2380.0,client_2380.0@domain.com,2016-09-01
2381.0,Marketplace Direct,SP,Metropolis,Customer,#2381.0,client_2381.0@domain.com,2016-09-01
2382.0,Marketplace Direct,DF,Metropolis,Customer,#2382.0,client_2382.0@domain.com,2016-09-01
2383.0,Marketplace Direct,PR,Metropolis,Customer,#2383.0,client_2383.0@domain.com,2016-09-01
2384.0,Marketplace Direct,PE,Metropolis,Customer,#2384.0,client_2384.0@domain.com,2016-09-01
2385.0,Marketplace Direct,SP,Metropolis,Customer,#2385.0,client_2385.0@domain.com,2016-09-01
2386.0,Marketplace Direct,RS,Metropolis,Customer,#2386.0,client_2386.0@domain.com,2016-09-01
2387.0,Marketplace Direct,PE,Metropolis,Customer,#2387.0,client_2387.0@domain.com,2016-09-01
2388.0,Marketplace Direct,SP,Metropolis,Customer,#2388.0,client_2388.0@domain.com,2016-09-01
2389.0,Marketplace Direct,RJ,Metropolis,Customer,#2389.0,client_2389.0@domain.com,2016-09-01
2390.0,Marketplace Direct,PR,Metropolis,Customer,#2390.0,client_2390.0@domain.com,2016-09-01
2391.0,Marketplace Direct,SP,Metropolis,Customer,#2391.0,client_2391.0@domain.com,2016-09-01
2392.0,Marketplace Direct,MG,Metropolis,Customer,#2392.0,client_2392.0@domain.com,2016-09-01
2393.0,Marketplace Direct,SP,Metropolis,Customer,#2393.0,client_2393.0@domain.com,2016-09-01
2394.0,Marketplace Direct,SP,Metropolis,Customer,#2394.0,client_2394.0@domain.com,2016-09-01
2395.0,Marketplace Direct,GO,Metropolis,Customer,#2395.0,client_2395.0@domain.com,2016-09-01
2396.0,Marketplace Direct,MG,Metropolis,Customer,#2396.0,client_2396.0@domain.com,2016-09-01
2397.0,Marketplace Direct,RS,Metropolis,Customer,#2397.0,client_2397.0@domain.com,2016-09-01
2398.0,Marketplace Direct,SP,Metropolis,Customer,#2398.0,client_2398.0@domain.com,2016-09-01
2399.0,Marketplace Direct,GO,Metropolis,Customer,#2399.0,client_2399.0@domain.com,2016-09-01
2400.0,Marketplace Direct,PR,Metropolis,Customer,#2400.0,client_2400.0@domain.com,2016-09-01
2401.0,Marketplace Direct,SP,Metropolis,Customer,#2401.0,client_2401.0@domain.com,2016-09-01
2402.0,Marketplace Direct,SC,Metropolis,Customer,#2402.0,client_2402.0@domain.com,2016-09-01
2403.0,Marketplace Direct,GO,Metropolis,Customer,#2403.0,client_2403.0@domain.com,2016-09-01
2404.0,Marketplace Direct,SP,Metropolis,Customer,#2404.0,client_2404.0@domain.com,2016-09-01
2405.0,Marketplace Direct,SP,Metropolis,Customer,#2405.0,client_2405.0@domain.com,2016-09-01
2406.0,Marketplace Direct,RJ,Metropolis,Customer,#2406.0,client_2406.0@domain.com,2016-09-01
2407.0,Marketplace Direct,PR,Metropolis,Customer,#2407.0,client_2407.0@domain.com,2016-09-01
2408.0,Marketplace Direct,RJ,Metropolis,Customer,#2408.0,client_2408.0@domain.com,2016-09-01
2409.0,Marketplace Direct,SP,Metropolis,Customer,#2409.0,client_2409.0@domain.com,2016-09-01
2410.0,Marketplace Direct,SC,Metropolis,Customer,#2410.0,client_2410.0@domain.com,2016-09-01
2411.0,Marketplace Direct,SP,Metropolis,Customer,#2411.0,client_2411.0@domain.com,2016-09-01
2412.0,Marketplace Direct,PE,Metropolis,Customer,#2412.0,client_2412.0@domain.com,2016-09-01
2413.0,Marketplace Direct,RJ,Metropolis,Customer,#2413.0,client_2413.0@domain.com,2016-09-01
2414.0,Marketplace Direct,PR,Metropolis,Customer,#2414.0,client_2414.0@domain.com,2016-09-01
2415.0,Marketplace Direct,SP,Metropolis,Customer,#2415.0,client_2415.0@domain.com,2016-09-01
2416.0,Marketplace Direct,RS,Metropolis,Customer,#2416.0,client_2416.0@domain.com,2016-09-01
2417.0,Marketplace Direct,PE,Metropolis,Customer,#2417.0,client_2417.0@domain.com,2016-09-01
2418.0,Marketplace Direct,SP,Metropolis,Customer,#2418.0,client_2418.0@domain.com,2016-09-01
2419.0,Marketplace Direct,SP,Metropolis,Customer,#2419.0,client_2419.0@domain.com,2016-09-01
2420.0,Marketplace Direct,RJ,Metropolis,Customer,#2420.0,client_2420.0@domain.com,2016-09-01
2421.0,Marketplace Direct,PR,Metropolis,Customer,#2421.0,client_2421.0@domain.com,2016-09-01
2422.0,Marketplace Direct,SP,Metropolis,Customer,#2422.0,client_2422.0@domain.com,2016-09-01
2423.0,Marketplace Direct,MG,Metropolis,Customer,#2423.0,client_2423.0@domain.com,2016-09-01
2424.0,Marketplace Direct,SP,Metropolis,Customer,#2424.0,client_2424.0@domain.com,2016-09-01
2425.0,Marketplace Direct,SP,Metropolis,Customer,#2425.0,client_2425.0@domain.com,2016-09-01
2426.0,Marketplace Direct,SP,Metropolis,Customer,#2426.0,client_2426.0@domain.com,2016-09-01
2427.0,Marketplace Direct,RJ,Metropolis,Customer,#2427.0,client_2427.0@domain.com,2016-09-01
2428.0,Marketplace Direct,RJ,Metropolis,Customer,#2428.0,client_2428.0@domain.com,2016-09-01
2429.0,Marketplace Direct,SP,Metropolis,Customer,#2429.0,client_2429.0@domain.com,2016-09-01
2430.0,Marketplace Direct,PR,Metropolis,Customer,#2430.0,client_2430.0@domain.com,2016-09-01
2431.0,Marketplace Direct,PR,Metropolis,Customer,#2431.0,client_2431.0@domain.com,2016-09-01
2432.0,Marketplace Direct,SP,Metropolis,Customer,#2432.0,client_2432.0@domain.com,2016-09-01
2433.0,Marketplace Direct,SP,Metropolis,Customer,#2433.0,client_2433.0@domain.com,2016-09-01
2434.0,Marketplace Direct,SP,Metropolis,Customer,#2434.0,client_2434.0@domain.com,2016-09-01
2435.0,Marketplace Direct,PE,Metropolis,Customer,#2435.0,client_2435.0@domain.com,2016-09-01
2436.0,Marketplace Direct,RS,Metropolis,Customer,#2436.0,client_2436.0@domain.com,2016-09-01
2437.0,Marketplace Direct,SP,Metropolis,Customer,#2437.0,client_2437.0@domain.com,2016-09-01
2438.0,Marketplace Direct,SP,Metropolis,Customer,#2438.0,client_2438.0@domain.com,2016-09-01
2439.0,Marketplace Direct,SC,Metropolis,Customer,#2439.0,client_2439.0@domain.com,2016-09-01
2440.0,Marketplace Direct,PE,Metropolis,Customer,#2440.0,client_2440.0@domain.com,2016-09-01
2441.0,Marketplace Direct,SP,Metropolis,Customer,#2441.0,client_2441.0@domain.com,2016-09-01
2442.0,Marketplace Direct,SP,Metropolis,Customer,#2442.0,client_2442.0@domain.com,2016-09-01
2443.0,Marketplace Direct,RJ,Metropolis,Customer,#2443.0,client_2443.0@domain.com,2016-09-01
2444.0,Marketplace Direct,SP,Metropolis,Customer,#2444.0,client_2444.0@domain.com,2016-09-01
2445.0,Marketplace Direct,SP,Metropolis,Customer,#2445.0,client_2445.0@domain.com,2016-09-01
2446.0,Marketplace Direct,SP,Metropolis,Customer,#2446.0,client_2446.0@domain.com,2016-09-01
2447.0,Marketplace Direct,RJ,Metropolis,Customer,#2447.0,client_2447.0@domain.com,2016-09-01
2448.0,Marketplace Direct,RJ,Metropolis,Customer,#2448.0,client_2448.0@domain.com,2016-09-01
2449.0,Marketplace Direct,SP,Metropolis,Customer,#2449.0,client_2449.0@domain.com,2016-09-01
2450.0,Marketplace Direct,MG,Metropolis,Customer,#2450.0,client_2450.0@domain.com,2016-09-01
2451.0,Marketplace Direct,SP,Metropolis,Customer,#2451.0,client_2451.0@domain.com,2016-09-01
2452.0,Marketplace Direct,RS,Metropolis,Customer,#2452.0,client_2452.0@domain.com,2016-09-01
2453.0,Marketplace Direct,SP,Metropolis,Customer,#2453.0,client_2453.0@domain.com,2016-09-01
2454.0,Marketplace Direct,SP,Metropolis,Customer,#2454.0,client_2454.0@domain.com,2016-09-01
2455.0,Marketplace Direct,SP,Metropolis,Customer,#2455.0,client_2455.0@domain.com,2016-09-01
2456.0,Marketplace Direct,RJ,Metropolis,Customer,#2456.0,client_2456.0@domain.com,2016-09-01
2457.0,Marketplace Direct,GO,Metropolis,Customer,#2457.0,client_2457.0@domain.com,2016-09-01
2458.0,Marketplace Direct,PE,Metropolis,Customer,#2458.0,client_2458.0@domain.com,2016-09-01
2459.0,Marketplace Direct,DF,Metropolis,Customer,#2459.0,client_2459.0@domain.com,2016-09-01
2460.0,Marketplace Direct,SP,Metropolis,Customer,#2460.0,client_2460.0@domain.com,2016-09-01
2461.0,Marketplace Direct,SP,Metropolis,Customer,#2461.0,client_2461.0@domain.com,2016-09-01
2462.0,Marketplace Direct,DF,Metropolis,Customer,#2462.0,client_2462.0@domain.com,2016-09-01
2463.0,Marketplace Direct,SP,Metropolis,Customer,#2463.0,client_2463.0@domain.com,2016-09-01
2464.0,Marketplace Direct,SP,Metropolis,Customer,#2464.0,client_2464.0@domain.com,2016-09-01
2465.0,Marketplace Direct,PR,Metropolis,Customer,#2465.0,client_2465.0@domain.com,2016-09-01
2466.0,Marketplace Direct,MG,Metropolis,Customer,#2466.0,client_2466.0@domain.com,2016-09-01
2467.0,Marketplace Direct,RS,Metropolis,Customer,#2467.0,client_2467.0@domain.com,2016-09-01
2468.0,Marketplace Direct,PE,Metropolis,Customer,#2468.0,client_2468.0@domain.com,2016-09-01
2469.0,Marketplace Direct,SP,Metropolis,Customer,#2469.0,client_2469.0@domain.com,2016-09-01
2470.0,Marketplace Direct,MG,Metropolis,Customer,#2470.0,client_2470.0@domain.com,2016-09-01
2471.0,Marketplace Direct,SP,Metropolis,Customer,#2471.0,client_2471.0@domain.com,2016-09-01
2472.0,Marketplace Direct,SP,Metropolis,Customer,#2472.0,client_2472.0@domain.com,2016-09-01
2473.0,Marketplace Direct,MG,Metropolis,Customer,#2473.0,client_2473.0@domain.com,2016-09-01
2474.0,Marketplace Direct,SP,Metropolis,Customer,#2474.0,client_2474.0@domain.com,2016-09-01
2475.0,Marketplace Direct,SP,Metropolis,Customer,#2475.0,client_2475.0@domain.com,2016-09-01
2476.0,Marketplace Direct,PE,Metropolis,Customer,#2476.0,client_2476.0@domain.com,2016-09-01
2477.0,Marketplace Direct,SP,Metropolis,Customer,#2477.0,client_2477.0@domain.com,2016-09-01
2478.0,Marketplace Direct,RJ,Metropolis,Customer,#2478.0,client_2478.0@domain.com,2016-09-01
2479.0,Marketplace Direct,RJ,Metropolis,Customer,#2479.0,client_2479.0@domain.com,2016-09-01
2480.0,Marketplace Direct,SP,Metropolis,Customer,#2480.0,client_2480.0@domain.com,2016-09-01
2481.0,Marketplace Direct,RS,Metropolis,Customer,#2481.0,client_2481.0@domain.com,2016-09-01
2482.0,Marketplace Direct,SP,Metropolis,Customer,#2482.0,client_2482.0@domain.com,2016-09-01
2483.0,Marketplace Direct,MG,Metropolis,Customer,#2483.0,client_2483.0@domain.com,2016-09-01
2484.0,Marketplace Direct,RJ,Metropolis,Customer,#2484.0,client_2484.0@domain.com,2016-09-01
2485.0,Marketplace Direct,SP,Metropolis,Customer,#2485.0,client_2485.0@domain.com,2016-09-01
2486.0,Marketplace Direct,SP,Metropolis,Customer,#2486.0,client_2486.0@domain.com,2016-09-01
2487.0,Marketplace Direct,SP,Metropolis,Customer,#2487.0,client_2487.0@domain.com,2016-09-01
2488.0,Marketplace Direct,BA,Metropolis,Customer,#2488.0,client_2488.0@domain.com,2016-09-01
2489.0,Marketplace Direct,RJ,Metropolis,Customer,#2489.0,client_2489.0@domain.com,2016-09-01
2490.0,Marketplace Direct,GO,Metropolis,Customer,#2490.0,client_2490.0@domain.com,2016-09-01
2491.0,Marketplace Direct,SP,Metropolis,Customer,#2491.0,client_2491.0@domain.com,2016-09-01
2492.0,Marketplace Direct,MG,Metropolis,Customer,#2492.0,client_2492.0@domain.com,2016-09-01
2493.0,Marketplace Direct,SC,Metropolis,Customer,#2493.0,client_2493.0@domain.com,2016-09-01
2494.0,Marketplace Direct,RJ,Metropolis,Customer,#2494.0,client_2494.0@domain.com,2016-09-01
2495.0,Marketplace Direct,MG,Metropolis,Customer,#2495.0,client_2495.0@domain.com,2016-09-01
2496.0,Marketplace Direct,MG,Metropolis,Customer,#2496.0,client_2496.0@domain.com,2016-09-01
2497.0,Marketplace Direct,SP,Metropolis,Customer,#2497.0,client_2497.0@domain.com,2016-09-01
2498.0,Marketplace Direct,PE,Metropolis,Customer,#2498.0,client_2498.0@domain.com,2016-09-01
2499.0,Marketplace Direct,SP,Metropolis,Customer,#2499.0,client_2499.0@domain.com,2016-09-01
2500.0,Marketplace Direct,SP,Metropolis,Customer,#2500.0,client_2500.0@domain.com,2016-09-01
2501.0,Marketplace Direct,MG,Metropolis,Customer,#2501.0,client_2501.0@domain.com,2016-09-01
2502.0,Marketplace Direct,PE,Metropolis,Customer,#2502.0,client_2502.0@domain.com,2016-09-01
2503.0,Marketplace Direct,RJ,Metropolis,Customer,#2503.0,client_2503.0@domain.com,2016-09-01
2504.0,Marketplace Direct,PR,Metropolis,Customer,#2504.0,client_2504.0@domain.com,2016-09-01
2505.0,Marketplace Direct,RJ,Metropolis,Customer,#2505.0,client_2505.0@domain.com,2016-09-01
2506.0,Marketplace Direct,SP,Metropolis,Customer,#2506.0,client_2506.0@domain.com,2016-09-01
2507.0,Marketplace Direct,MG,Metropolis,Customer,#2507.0,client_2507.0@domain.com,2016-09-01
2508.0,Marketplace Direct,SP,Metropolis,Customer,#2508.0,client_2508.0@domain.com,2016-09-01
2509.0,Marketplace Direct,PR,Metropolis,Customer,#2509.0,client_2509.0@domain.com,2016-09-01
2510.0,Marketplace Direct,SP,Metropolis,Customer,#2510.0,client_2510.0@domain.com,2016-09-01
2511.0,Marketplace Direct,SP,Metropolis,Customer,#2511.0,client_2511.0@domain.com,2016-09-01
2512.0,Marketplace Direct,DF,Metropolis,Customer,#2512.0,client_2512.0@domain.com,2016-09-01
2513.0,Marketplace Direct,SP,Metropolis,Customer,#2513.0,client_2513.0@domain.com,2016-09-01
2514.0,Marketplace Direct,SP,Metropolis,Customer,#2514.0,client_2514.0@domain.com,2016-09-01
2515.0,Marketplace Direct,MG,Metropolis,Customer,#2515.0,client_2515.0@domain.com,2016-09-01
2516.0,Marketplace Direct,PE,Metropolis,Customer,#2516.0,client_2516.0@domain.com,2016-09-01
2517.0,Marketplace Direct,RJ,Metropolis,Customer,#2517.0,client_2517.0@domain.com,2016-09-01
2518.0,Marketplace Direct,RJ,Metropolis,Customer,#2518.0,client_2518.0@domain.com,2016-09-01
2519.0,Marketplace Direct,BA,Metropolis,Customer,#2519.0,client_2519.0@domain.com,2016-09-01
2520.0,Marketplace Direct,SP,Metropolis,Customer,#2520.0,client_2520.0@domain.com,2016-09-01
2521.0,Marketplace Direct,BA,Metropolis,Customer,#2521.0,client_2521.0@domain.com,2016-09-01
2522.0,Marketplace Direct,BA,Metropolis,Customer,#2522.0,client_2522.0@domain.com,2016-09-01
2523.0,Marketplace Direct,SP,Metropolis,Customer,#2523.0,client_2523.0@domain.com,2016-09-01
2524.0,Marketplace Direct,PR,Metropolis,Customer,#2524.0,client_2524.0@domain.com,2016-09-01
2525.0,Marketplace Direct,SP,Metropolis,Customer,#2525.0,client_2525.0@domain.com,2016-09-01
2526.0,Marketplace Direct,GO,Metropolis,Customer,#2526.0,client_2526.0@domain.com,2016-09-01
2527.0,Marketplace Direct,RJ,Metropolis,Customer,#2527.0,client_2527.0@domain.com,2016-09-01
2528.0,Marketplace Direct,SP,Metropolis,Customer,#2528.0,client_2528.0@domain.com,2016-09-01
2529.0,Marketplace Direct,DF,Metropolis,Customer,#2529.0,client_2529.0@domain.com,2016-09-01
2530.0,Marketplace Direct,SP,Metropolis,Customer,#2530.0,client_2530.0@domain.com,2016-09-01
2531.0,Marketplace Direct,PE,Metropolis,Customer,#2531.0,client_2531.0@domain.com,2016-09-01
2532.0,Marketplace Direct,MG,Metropolis,Customer,#2532.0,client_2532.0@domain.com,2016-09-01
2533.0,Marketplace Direct,GO,Metropolis,Customer,#2533.0,client_2533.0@domain.com,2016-09-01
2534.0,Marketplace Direct,SP,Metropolis,Customer,#2534.0,client_2534.0@domain.com,2016-09-01
2535.0,Marketplace Direct,SP,Metropolis,Customer,#2535.0,client_2535.0@domain.com,2016-09-01
2536.0,Marketplace Direct,MG,Metropolis,Customer,#2536.0,client_2536.0@domain.com,2016-09-01
2537.0,Marketplace Direct,SP,Metropolis,Customer,#2537.0,client_2537.0@domain.com,2016-09-01
2538.0,Marketplace Direct,GO,Metropolis,Customer,#2538.0,client_2538.0@domain.com,2016-09-01
2539.0,Marketplace Direct,RJ,Metropolis,Customer,#2539.0,client_2539.0@domain.com,2016-09-01
2540.0,Marketplace Direct,RJ,Metropolis,Customer,#2540.0,client_2540.0@domain.com,2016-09-01
2541.0,Marketplace Direct,SP,Metropolis,Customer,#2541.0,client_2541.0@domain.com,2016-09-01
2542.0,Marketplace Direct,SP,Metropolis,Customer,#2542.0,client_2542.0@domain.com,2016-09-01
2543.0,Marketplace Direct,SP,Metropolis,Customer,#2543.0,client_2543.0@domain.com,2016-09-01
2544.0,Marketplace Direct,RS,Metropolis,Customer,#2544.0,client_2544.0@domain.com,2016-09-01
2545.0,Marketplace Direct,SC,Metropolis,Customer,#2545.0,client_2545.0@domain.com,2016-09-01
2546.0,Marketplace Direct,MG,Metropolis,Customer,#2546.0,client_2546.0@domain.com,2016-09-01
2547.0,Marketplace Direct,SP,Metropolis,Customer,#2547.0,client_2547.0@domain.com,2016-09-01
2548.0,Marketplace Direct,RJ,Metropolis,Customer,#2548.0,client_2548.0@domain.com,2016-09-01
2549.0,Marketplace Direct,RJ,Metropolis,Customer,#2549.0,client_2549.0@domain.com,2016-09-01
2550.0,Marketplace Direct,MG,Metropolis,Customer,#2550.0,client_2550.0@domain.com,2016-09-01
2551.0,Marketplace Direct,SP,Metropolis,Customer,#2551.0,client_2551.0@domain.com,2016-09-01
2552.0,Marketplace Direct,BA,Metropolis,Customer,#2552.0,client_2552.0@domain.com,2016-09-01
2553.0,Marketplace Direct,PE,Metropolis,Customer,#2553.0,client_2553.0@domain.com,2016-09-01
2554.0,Marketplace Direct,SP,Metropolis,Customer,#2554.0,client_2554.0@domain.com,2016-09-01
2555.0,Marketplace Direct,DF,Metropolis,Customer,#2555.0,client_2555.0@domain.com,2016-09-01
2556.0,Marketplace Direct,RJ,Metropolis,Customer,#2556.0,client_2556.0@domain.com,2016-09-01
2557.0,Marketplace Direct,RJ,Metropolis,Customer,#2557.0,client_2557.0@domain.com,2016-09-01
2558.0,Marketplace Direct,SP,Metropolis,Customer,#2558.0,client_2558.0@domain.com,2016-09-01
2559.0,Marketplace Direct,RS,Metropolis,Customer,#2559.0,client_2559.0@domain.com,2016-09-01
2560.0,Marketplace Direct,RJ,Metropolis,Customer,#2560.0,client_2560.0@domain.com,2016-09-01
2561.0,Marketplace Direct,SP,Metropolis,Customer,#2561.0,client_2561.0@domain.com,2016-09-01
2562.0,Marketplace Direct,SC,Metropolis,Customer,#2562.0,client_2562.0@domain.com,2016-09-01
2563.0,Marketplace Direct,MG,Metropolis,Customer,#2563.0,client_2563.0@domain.com,2016-09-01
2564.0,Marketplace Direct,SP,Metropolis,Customer,#2564.0,client_2564.0@domain.com,2016-09-01
2565.0,Marketplace Direct,SP,Metropolis,Customer,#2565.0,client_2565.0@domain.com,2016-09-01
2566.0,Marketplace Direct,SP,Metropolis,Customer,#2566.0,client_2566.0@domain.com,2016-09-01
2567.0,Marketplace Direct,SP,Metropolis,Customer,#2567.0,client_2567.0@domain.com,2016-09-01
2568.0,Marketplace Direct,MG,Metropolis,Customer,#2568.0,client_2568.0@domain.com,2016-09-01
2569.0,Marketplace Direct,BA,Metropolis,Customer,#2569.0,client_2569.0@domain.com,2016-09-01
2570.0,Marketplace Direct,PR,Metropolis,Customer,#2570.0,client_2570.0@domain.com,2016-09-01
2571.0,Marketplace Direct,PE,Metropolis,Customer,#2571.0,client_2571.0@domain.com,2016-09-01
2572.0,Marketplace Direct,DF,Metropolis,Customer,#2572.0,client_2572.0@domain.com,2016-09-01
2573.0,Marketplace Direct,PE,Metropolis,Customer,#2573.0,client_2573.0@domain.com,2016-09-01
2574.0,Marketplace Direct,SP,Metropolis,Customer,#2574.0,client_2574.0@domain.com,2016-09-01
2575.0,Marketplace Direct,PR,Metropolis,Customer,#2575.0,client_2575.0@domain.com,2016-09-01
2576.0,Marketplace Direct,SP,Metropolis,Customer,#2576.0,client_2576.0@domain.com,2016-09-01
2577.0,Marketplace Direct,SP,Metropolis,Customer,#2577.0,client_2577.0@domain.com,2016-09-01
2578.0,Marketplace Direct,PE,Metropolis,Customer,#2578.0,client_2578.0@domain.com,2016-09-01
2579.0,Marketplace Direct,RJ,Metropolis,Customer,#2579.0,client_2579.0@domain.com,2016-09-01
2580.0,Marketplace Direct,RJ,Metropolis,Customer,#2580.0,client_2580.0@domain.com,2016-09-01
2581.0,Marketplace Direct,SP,Metropolis,Customer,#2581.0,client_2581.0@domain.com,2016-09-01
2582.0,Marketplace Direct,RJ,Metropolis,Customer,#2582.0,client_2582.0@domain.com,2016-09-01
2583.0,Marketplace Direct,SP,Metropolis,Customer,#2583.0,client_2583.0@domain.com,2016-09-01
2584.0,Marketplace Direct,SP,Metropolis,Customer,#2584.0,client_2584.0@domain.com,2016-09-01
2585.0,Marketplace Direct,PE,Metropolis,Customer,#2585.0,client_2585.0@domain.com,2016-09-01
2586.0,Marketplace Direct,SP,Metropolis,Customer,#2586.0,client_2586.0@domain.com,2016-09-01
2587.0,Marketplace Direct,GO,Metropolis,Customer,#2587.0,client_2587.0@domain.com,2016-09-01
2588.0,Marketplace Direct,SP,Metropolis,Customer,#2588.0,client_2588.0@domain.com,2016-09-01
2589.0,Marketplace Direct,GO,Metropolis,Customer,#2589.0,client_2589.0@domain.com,2016-09-01
2590.0,Marketplace Direct,SP,Metropolis,Customer,#2590.0,client_2590.0@domain.com,2016-09-01
2591.0,Marketplace Direct,SP,Metropolis,Customer,#2591.0,client_2591.0@domain.com,2016-09-01
2592.0,Marketplace Direct,SP,Metropolis,Customer,#2592.0,client_2592.0@domain.com,2016-09-01
2593.0,Marketplace Direct,SP,Metropolis,Customer,#2593.0,client_2593.0@domain.com,2016-09-01
2594.0,Marketplace Direct,SP,Metropolis,Customer,#2594.0,client_2594.0@domain.com,2016-09-01
2595.0,Marketplace Direct,MG,Metropolis,Customer,#2595.0,client_2595.0@domain.com,2016-09-01
2596.0,Marketplace Direct,SP,Metropolis,Customer,#2596.0,client_2596.0@domain.com,2016-09-01
2597.0,Marketplace Direct,SP,Metropolis,Customer,#2597.0,client_2597.0@domain.com,2016-09-01
2598.0,Marketplace Direct,SP,Metropolis,Customer,#2598.0,client_2598.0@domain.com,2016-09-01
2599.0,Marketplace Direct,SP,Metropolis,Customer,#2599.0,client_2599.0@domain.com,2016-09-01
2600.0,Marketplace Direct,RS,Metropolis,Customer,#2600.0,client_2600.0@domain.com,2016-09-01
2601.0,Marketplace Direct,SP,Metropolis,Customer,#2601.0,client_2601.0@domain.com,2016-09-01
2602.0,Marketplace Direct,SP,Metropolis,Customer,#2602.0,client_2602.0@domain.com,2016-09-01
2603.0,Marketplace Direct,MG,Metropolis,Customer,#2603.0,client_2603.0@domain.com,2016-09-01
2604.0,Marketplace Direct,PR,Metropolis,Customer,#2604.0,client_2604.0@domain.com,2016-09-01
2605.0,Marketplace Direct,PE,Metropolis,Customer,#2605.0,client_2605.0@domain.com,2016-09-01
2606.0,Marketplace Direct,BA,Metropolis,Customer,#2606.0,client_2606.0@domain.com,2016-09-01
2607.0,Marketplace Direct,SP,Metropolis,Customer,#2607.0,client_2607.0@domain.com,2016-09-01
2608.0,Marketplace Direct,SP,Metropolis,Customer,#2608.0,client_2608.0@domain.com,2016-09-01
2609.0,Marketplace Direct,MG,Metropolis,Customer,#2609.0,client_2609.0@domain.com,2016-09-01
2610.0,Marketplace Direct,RJ,Metropolis,Customer,#2610.0,client_2610.0@domain.com,2016-09-01
2611.0,Marketplace Direct,PR,Metropolis,Customer,#2611.0,client_2611.0@domain.com,2016-09-01
2612.0,Marketplace Direct,BA,Metropolis,Customer,#2612.0,client_2612.0@domain.com,2016-09-01
2613.0,Marketplace Direct,BA,Metropolis,Customer,#2613.0,client_2613.0@domain.com,2016-09-01
2614.0,Marketplace Direct,PE,Metropolis,Customer,#2614.0,client_2614.0@domain.com,2016-09-01
2615.0,Marketplace Direct,RJ,Metropolis,Customer,#2615.0,client_2615.0@domain.com,2016-09-01
2616.0,Marketplace Direct,PE,Metropolis,Customer,#2616.0,client_2616.0@domain.com,2016-09-01
2617.0,Marketplace Direct,RJ,Metropolis,Customer,#2617.0,client_2617.0@domain.com,2016-09-01
2618.0,Marketplace Direct,SP,Metropolis,Customer,#2618.0,client_2618.0@domain.com,2016-09-01
2619.0,Marketplace Direct,SC,Metropolis,Customer,#2619.0,client_2619.0@domain.com,2016-09-01
2620.0,Marketplace Direct,SP,Metropolis,Customer,#2620.0,client_2620.0@domain.com,2016-09-01
2621.0,Marketplace Direct,SP,Metropolis,Customer,#2621.0,client_2621.0@domain.com,2016-09-01
2622.0,Marketplace Direct,SP,Metropolis,Customer,#2622.0,client_2622.0@domain.com,2016-09-01
2623.0,Marketplace Direct,MG,Metropolis,Customer,#2623.0,client_2623.0@domain.com,2016-09-01
2624.0,Marketplace Direct,SP,Metropolis,Customer,#2624.0,client_2624.0@domain.com,2016-09-01
2625.0,Marketplace Direct,PE,Metropolis,Customer,#2625.0,client_2625.0@domain.com,2016-09-01
2626.0,Marketplace Direct,PR,Metropolis,Customer,#2626.0,client_2626.0@domain.com,2016-09-01
2627.0,Marketplace Direct,SP,Metropolis,Customer,#2627.0,client_2627.0@domain.com,2016-09-01
2628.0,Marketplace Direct,PE,Metropolis,Customer,#2628.0,client_2628.0@domain.com,2016-09-01
2629.0,Marketplace Direct,MG,Metropolis,Customer,#2629.0,client_2629.0@domain.com,2016-09-01
2630.0,Marketplace Direct,RJ,Metropolis,Customer,#2630.0,client_2630.0@domain.com,2016-09-01
2631.0,Marketplace Direct,RJ,Metropolis,Customer,#2631.0,client_2631.0@domain.com,2016-09-01
2632.0,Marketplace Direct,SP,Metropolis,Customer,#2632.0,client_2632.0@domain.com,2016-09-01
2633.0,Marketplace Direct,SC,Metropolis,Customer,#2633.0,client_2633.0@domain.com,2016-09-01
2634.0,Marketplace Direct,RJ,Metropolis,Customer,#2634.0,client_2634.0@domain.com,2016-09-01
2635.0,Marketplace Direct,MG,Metropolis,Customer,#2635.0,client_2635.0@domain.com,2016-09-01
2636.0,Marketplace Direct,MG,Metropolis,Customer,#2636.0,client_2636.0@domain.com,2016-09-01
2637.0,Marketplace Direct,SP,Metropolis,Customer,#2637.0,client_2637.0@domain.com,2016-09-01
2638.0,Marketplace Direct,SP,Metropolis,Customer,#2638.0,client_2638.0@domain.com,2016-09-01
2639.0,Marketplace Direct,SP,Metropolis,Customer,#2639.0,client_2639.0@domain.com,2016-09-01
2640.0,Marketplace Direct,SP,Metropolis,Customer,#2640.0,client_2640.0@domain.com,2016-09-01
